市区町村名,地区名,place_idx,distance,住所
千代田区,飯田橋,0,1.688713182539263,千代田区飯田橋
千代田区,一番町,0,1.0433115859229927,千代田区一番町
千代田区,岩本町,0,2.417422252129211,千代田区岩本町
千代田区,内神田,0,1.4996881575856378,千代田区内神田
千代田区,神田淡路町,0,1.8487430006565164,千代田区神田淡路町
千代田区,神田和泉町,0,2.7983995442463145,千代田区神田和泉町
千代田区,神田小川町,0,1.5225516496869378,千代田区神田小川町
千代田区,神田佐久間町,0,2.6254844045836476,千代田区神田佐久間町
千代田区,神田猿楽町,0,1.6778864284697632,千代田区神田猿楽町
千代田区,神田神保町,0,1.277386808277264,千代田区神田神保町
千代田区,神田須田町,0,2.0851962882025843,千代田区神田須田町
千代田区,神田駿河台,0,1.7782320092178556,千代田区神田駿河台
千代田区,神田多町,0,1.7808502743418257,千代田区神田多町
千代田区,神田司町,0,1.6313856159006104,千代田区神田司町
千代田区,神田富山町,0,2.1164876352423123,千代田区神田富山町
千代田区,神田錦町,0,1.1827106813124066,千代田区神田錦町
千代田区,神田練塀町,0,2.5941279050913257,千代田区神田練塀町
千代田区,神田東紺屋町,0,2.169251311174167,千代田区神田東紺屋町
千代田区,神田東松下町,0,2.1441628616316293,千代田区神田東松下町
千代田区,神田三崎町,0,1.7299992547255405,千代田区神田三崎町
千代田区,九段北,0,1.2988397929249746,千代田区九段北
千代田区,九段南,0,1.0949185681006801,千代田区九段南
千代田区,麹町,0,1.3837985495886937,千代田区麹町
千代田区,三番町,0,1.0229558019896268,千代田区三番町
千代田区,外神田,0,2.468936304276941,千代田区外神田
千代田区,西神田,0,1.531313769859582,千代田区西神田
千代田区,東神田,0,2.8037779730907304,千代田区東神田
千代田区,平河町,0,0.2221953309832886,千代田区平河町
千代田区,富士見,0,1.5911239205602952,千代田区富士見
千代田区,四番町,0,1.4143072146177513,千代田区四番町
中央区,日本橋大伝馬町,0,2.5065305145786696,中央区日本橋大伝馬町
中央区,日本橋小伝馬町,0,2.457004519139792,中央区日本橋小伝馬町
中央区,日本橋小舟町,0,2.3225245192958237,中央区日本橋小舟町
中央区,日本橋富沢町,0,2.745480493738553,中央区日本橋富沢町
中央区,日本橋人形町,0,2.7286424062841386,中央区日本橋人形町
中央区,日本橋馬喰町,0,2.9470327179604108,中央区日本橋馬喰町
中央区,日本橋浜町,0,3.241519681103531,中央区日本橋浜町
中央区,日本橋久松町,0,2.894644758383018,中央区日本橋久松町
中央区,日本橋堀留町,0,2.5443733852956565,中央区日本橋堀留町
中央区,日本橋本町,0,2.1238328008439984,中央区日本橋本町
中央区,日本橋室町,0,1.8854706576027704,中央区日本橋室町
中央区,日本橋横山町,0,2.9307592023204623,中央区日本橋横山町
中央区,東日本橋,0,3.098544910856067,中央区東日本橋
新宿区,市谷田町,0,1.7340042244226173,新宿区市谷田町
新宿区,岩戸町,0,2.2811952114059837,新宿区岩戸町
新宿区,神楽坂,0,2.1575494507842725,新宿区神楽坂
新宿区,下宮比町,0,2.1734021337660265,新宿区下宮比町
新宿区,白銀町,0,2.4591399457420327,新宿区白銀町
新宿区,新小川町,0,2.5311731874978753,新宿区新小川町
新宿区,筑土八幡町,0,2.4092599632792915,新宿区筑土八幡町
新宿区,西五軒町,0,2.787070753156279,新宿区西五軒町
新宿区,東五軒町,0,2.6775683624374453,新宿区東五軒町
新宿区,袋町,0,2.168801230585169,新宿区袋町
千代田区,神田美土代町,0,1.4777517922840349,千代田区神田美土代町
新宿区,若宮町,0,2.0046143252430957,新宿区若宮町
文京区,春日,0,2.775355695814274,文京区春日
文京区,後楽,0,2.257926151260401,文京区後楽
文京区,水道,0,2.9641040738716056,文京区水道
文京区,本郷,0,2.648208340111382,文京区本郷
文京区,湯島,0,2.555497701318324,文京区湯島
台東区,浅草橋,0,3.2421541308957487,台東区浅草橋
台東区,上野,0,3.2695054169453153,台東区上野
台東区,小島,0,3.535451046509028,台東区小島
台東区,台東,0,3.154528655575464,台東区台東
台東区,鳥越,0,3.478038065267361,台東区鳥越
台東区,三筋,0,3.71429100957818,台東区三筋
台東区,元浅草,0,3.9556125762031185,台東区元浅草
台東区,柳橋,0,3.5339626504653516,台東区柳橋
千代田区,五番町,1,1.7684365633462187,千代田区五番町
千代田区,二番町,1,1.5051032648933007,千代田区二番町
千代田区,六番町,1,1.7671751860037395,千代田区六番町
新宿区,愛住町,1,3.081432468969314,新宿区愛住町
新宿区,赤城下町,1,2.8489902899268595,新宿区赤城下町
新宿区,荒木町,1,2.7415664248556775,新宿区荒木町
新宿区,市谷加賀町,1,2.4363223040021786,新宿区市谷加賀町
新宿区,市谷甲良町,1,2.699919309966093,新宿区市谷甲良町
新宿区,市谷左内町,1,2.0221329212491717,新宿区市谷左内町
新宿区,市谷台町,1,3.2495873764556564,新宿区市谷台町
新宿区,市谷仲之町,1,2.8916518185045046,新宿区市谷仲之町
新宿区,市谷本村町,1,2.2712335067374703,新宿区市谷本村町
新宿区,市谷薬王寺町,1,2.8076965693372182,新宿区市谷薬王寺町
新宿区,市谷柳町,1,2.8526061526182347,新宿区市谷柳町
新宿区,市谷山伏町,1,2.769838755033771,新宿区市谷山伏町
新宿区,榎町,1,3.1721448940319705,新宿区榎町
新宿区,大久保,1,4.731477627278092,新宿区大久保
新宿区,改代町,1,2.9615211253472626,新宿区改代町
新宿区,片町,1,2.676368692531942,新宿区片町
新宿区,歌舞伎町,1,4.695963718920189,新宿区歌舞伎町
新宿区,河田町,1,3.2666304083925244,新宿区河田町
新宿区,喜久井町,1,3.4586338598810604,新宿区喜久井町
新宿区,北町,1,2.2957959210463996,新宿区北町
新宿区,北山伏町,1,2.6356973897458493,新宿区北山伏町
新宿区,細工町,1,2.3572344281633035,新宿区細工町
新宿区,左門町,1,2.915931322971842,新宿区左門町
新宿区,新宿,1,4.745618947074574,新宿区新宿
新宿区,水道町,1,2.9570334088257453,新宿区水道町
新宿区,須賀町,1,2.7683474326594735,新宿区須賀町
新宿区,住吉町,1,2.970845559963493,新宿区住吉町
新宿区,箪笥町,1,2.354183208409743,新宿区箪笥町
新宿区,築地町,1,2.776342416357897,新宿区築地町
新宿区,天神町,1,3.0129430453850374,新宿区天神町
新宿区,戸塚町,1,3.896461357537425,新宿区戸塚町
新宿区,富久町,1,3.541048779279615,新宿区富久町
新宿区,戸山,1,4.080221849962752,新宿区戸山
新宿区,内藤町,1,3.7194546583822827,新宿区内藤町
新宿区,中里町,1,2.9851653949426655,新宿区中里町
新宿区,中町,1,2.186422017585775,新宿区中町
新宿区,納戸町,1,2.2499051490501047,新宿区納戸町
新宿区,西新宿,1,5.577387930181184,新宿区西新宿
新宿区,二十騎町,1,2.478232127488289,新宿区二十騎町
新宿区,西早稲田,1,4.388861366576095,新宿区西早稲田
新宿区,馬場下町,1,3.7926417716972463,新宿区馬場下町
新宿区,払方町,1,2.1057707831481105,新宿区払方町
新宿区,原町,1,2.3993033699342137,新宿区原町
新宿区,東榎町,1,3.053951038773738,新宿区東榎町
新宿区,百人町,1,5.351526839242665,新宿区百人町
新宿区,舟町,1,2.91161528512417,新宿区舟町
新宿区,弁天町,1,3.091705485788471,新宿区弁天町
新宿区,南榎町,1,2.8587696738914445,新宿区南榎町
新宿区,南町,1,2.102080244256737,新宿区南町
新宿区,南山伏町,1,2.488569217553473,新宿区南山伏町
新宿区,山吹町,1,3.274069266991298,新宿区山吹町
新宿区,矢来町,1,2.6704195390780483,新宿区矢来町
新宿区,横寺町,1,2.445281479394247,新宿区横寺町
新宿区,余丁町,1,3.5753988108920445,新宿区余丁町
新宿区,四谷,1,2.711843382651819,新宿区四谷
新宿区,四谷坂町,1,2.389403139543813,新宿区四谷坂町
新宿区,四谷三栄町,1,2.480315651058479,新宿区四谷三栄町
新宿区,若松町,1,3.609390637831665,新宿区若松町
新宿区,早稲田鶴巻町,1,3.605868991119573,新宿区早稲田鶴巻町
新宿区,早稲田町,1,3.599180938235162,新宿区早稲田町
新宿区,早稲田南町,1,3.417279145439169,新宿区早稲田南町
新宿区,四谷本塩町,1,2.120893289694909,新宿区四谷本塩町
中野区,東中野,1,6.6365303243953955,中野区東中野
千代田区,永田町,2,1.3397765493616116,千代田区永田町
千代田区,隼町,2,0.9408640411084565,千代田区隼町
中央区,明石町,2,3.025242635361076,中央区明石町
中央区,入船,2,2.641020905312731,中央区入船
中央区,京橋,2,1.9061940245219462,中央区京橋
中央区,銀座,2,2.0208559082774205,中央区銀座
中央区,新川,2,3.0010393305545016,中央区新川
中央区,新富,2,2.3984746014126728,中央区新富
中央区,築地,2,2.7179338572529854,中央区築地
中央区,月島,2,3.6413262941382785,中央区月島
中央区,佃,2,3.5711797342566065,中央区佃
中央区,日本橋,2,2.0153529370736476,中央区日本橋
中央区,日本橋蛎殻町,2,2.9409988404795238,中央区日本橋蛎殻町
中央区,日本橋兜町,2,2.304743805813575,中央区日本橋兜町
中央区,日本橋茅場町,2,2.490282493570619,中央区日本橋茅場町
中央区,日本橋小網町,2,2.55052449692701,中央区日本橋小網町
中央区,日本橋箱崎町,2,3.0691016282258317,中央区日本橋箱崎町
中央区,八丁堀,2,2.3529094678255658,中央区八丁堀
中央区,湊,2,2.916469036165462,中央区湊
港区,麻布台,2,2.9874901724540455,港区麻布台
港区,麻布永坂町,2,3.232849532782759,港区麻布永坂町
港区,麻布狸穴町,2,3.1313182392330368,港区麻布狸穴町
港区,新橋,2,2.261867482030681,港区新橋
港区,虎ノ門,2,2.231505270629913,港区虎ノ門
港区,西新橋,2,2.1098587992906297,港区西新橋
港区,東新橋,2,2.5689071689524043,港区東新橋
中央区,勝どき,3,3.6444117200021737,中央区勝どき
中央区,晴海,3,4.293629944822155,中央区晴海
港区,海岸,3,4.10954862647858,港区海岸
港区,芝,3,3.8991401903468157,港区芝
港区,芝浦,3,4.541095730958556,港区芝浦
港区,芝公園,3,3.064282535030423,港区芝公園
港区,芝大門,3,3.13843502485643,港区芝大門
港区,浜松町,3,3.1657977724733777,港区浜松町
港区,東麻布,3,3.325648447667405,港区東麻布
港区,三田,3,4.307621604752431,港区三田
中央区,日本橋中洲,4,3.48539060737244,中央区日本橋中洲
江東区,石島,4,5.395592920501943,江東区石島
江東区,海辺,4,6.007618007046101,江東区海辺
江東区,永代,4,3.6187994621343327,江東区永代
江東区,越中島,4,4.212166381763202,江東区越中島
江東区,扇橋,4,5.683146484606594,江東区扇橋
江東区,北砂,4,7.084820536483875,江東区北砂
江東区,木場,4,5.079602337424391,江東区木場
江東区,清澄,4,3.9031470328707334,江東区清澄
江東区,佐賀,4,3.5400014632632026,江東区佐賀
江東区,塩浜,4,5.446803615522838,江東区塩浜
江東区,白河,4,4.638795526199719,江東区白河
江東区,新砂,4,7.357121927779209,江東区新砂
江東区,千石,4,5.753088479944592,江東区千石
江東区,千田,4,5.712049911828326,江東区千田
江東区,東陽,4,5.812794832245466,江東区東陽
江東区,富岡,4,4.53118553624726,江東区富岡
江東区,東砂,4,8.136114951315443,江東区東砂
江東区,平野,4,4.7240868210059626,江東区平野
江東区,深川,4,4.112944249486576,江東区深川
江東区,福住,4,3.8158791429720744,江東区福住
江東区,冬木,4,4.55609491712831,江東区冬木
江東区,古石場,4,4.584272136432833,江東区古石場
江東区,牡丹,4,4.308767835683311,江東区牡丹
江東区,南砂,4,7.088191208691525,江東区南砂
江東区,三好,4,4.680748159364506,江東区三好
江東区,門前仲町,4,4.0628848773040085,江東区門前仲町
港区,赤坂,5,2.239309696898665,港区赤坂
港区,北青山,5,3.5884826194527855,港区北青山
港区,西麻布,5,3.8921877371518727,港区西麻布
港区,南青山,5,3.9045367726437683,港区南青山
港区,元赤坂,5,2.206677387143865,港区元赤坂
港区,六本木,5,2.8854172430172476,港区六本木
新宿区,信濃町,5,2.995761652918708,新宿区信濃町
新宿区,大京町,5,3.2306170374555063,新宿区大京町
新宿区,南元町,5,2.642651272620347,新宿区南元町
新宿区,若葉,5,2.491697345986898,新宿区若葉
渋谷区,宇田川町,5,5.617873860351877,渋谷区宇田川町
渋谷区,神山町,5,6.026350553324218,渋谷区神山町
渋谷区,渋谷,5,5.059130349877619,渋谷区渋谷
渋谷区,松濤,5,6.186119448590861,渋谷区松濤
渋谷区,神宮前,5,4.438793851422024,渋谷区神宮前
渋谷区,神南,5,5.385415262001499,渋谷区神南
渋谷区,千駄ケ谷,5,4.156392392805109,渋谷区千駄ケ谷
渋谷区,道玄坂,5,5.749324270837451,渋谷区道玄坂
渋谷区,富ケ谷,5,6.2373389615794155,渋谷区富ケ谷
渋谷区,初台,5,6.093845269041524,渋谷区初台
渋谷区,代々木,5,5.3777198610122285,渋谷区代々木
港区,麻布十番,6,3.6966851809548555,港区麻布十番
港区,白金,6,5.08348088346791,港区白金
港区,白金台,6,5.828481977895129,港区白金台
港区,高輪,6,5.876191692927546,港区高輪
港区,南麻布,6,4.3802972907488185,港区南麻布
港区,元麻布,6,3.9056943434508353,港区元麻布
品川区,上大崎,6,6.543664680070777,品川区上大崎
目黒区,青葉台,6,6.543514439266925,目黒区青葉台
目黒区,大橋,6,6.958309684598073,目黒区大橋
目黒区,五本木,6,8.1933999370497,目黒区五本木
目黒区,中町,6,7.811858656890594,目黒区中町
目黒区,東山,6,7.136577549331131,目黒区東山
目黒区,三田,6,6.226037157676898,目黒区三田
目黒区,目黒,6,7.068997631310692,目黒区目黒
目黒区,祐天寺,6,7.49441691252089,目黒区祐天寺
渋谷区,鶯谷町,6,5.847474763979198,渋谷区鶯谷町
渋谷区,恵比寿,6,5.4808823854437305,渋谷区恵比寿
渋谷区,恵比寿西,6,5.820046510030332,渋谷区恵比寿西
渋谷区,恵比寿南,6,6.04572164906191,渋谷区恵比寿南
渋谷区,桜丘町,6,5.736184776985805,渋谷区桜丘町
渋谷区,猿楽町,6,6.091916424388099,渋谷区猿楽町
渋谷区,神泉町,6,6.331580639873501,渋谷区神泉町
渋谷区,代官山町,6,5.81510248012801,渋谷区代官山町
渋谷区,南平台町,6,6.200238674018865,渋谷区南平台町
渋谷区,鉢山町,6,6.192738102429446,渋谷区鉢山町
渋谷区,東,6,5.196917006967889,渋谷区東
渋谷区,広尾,6,4.913281671820819,渋谷区広尾
渋谷区,円山町,6,6.058126107128493,渋谷区円山町
港区,港南,7,6.014917182407446,港区港南
港区,台場,7,6.602216797242194,港区台場
品川区,北品川,7,7.239270706903721,品川区北品川
品川区,東品川,7,7.500390497742854,品川区東品川
品川区,南品川,7,8.200851925149252,品川区南品川
新宿区,上落合,8,6.625528726590974,新宿区上落合
新宿区,下落合,8,6.040146562614482,新宿区下落合
新宿区,高田馬場,8,5.432901136245436,新宿区高田馬場
新宿区,中落合,8,6.912314494001623,新宿区中落合
文京区,大塚,8,4.486302101278816,文京区大塚
文京区,音羽,8,4.068495270300552,文京区音羽
文京区,小日向,8,3.544866390003438,文京区小日向
文京区,関口,8,3.741800640816004,文京区関口
文京区,目白台,8,4.388030903634693,文京区目白台
豊島区,池袋,8,6.888887364239536,豊島区池袋
豊島区,要町,8,7.845500525837176,豊島区要町
豊島区,北大塚,8,5.820611953689106,豊島区北大塚
豊島区,巣鴨,8,5.83570985072487,豊島区巣鴨
豊島区,雑司が谷,8,5.052491536928074,豊島区雑司が谷
豊島区,高田,8,4.951266810844551,豊島区高田
豊島区,千早,8,7.930892025224653,豊島区千早
豊島区,長崎,8,7.799018868015121,豊島区長崎
豊島区,西池袋,8,6.5698283469546155,豊島区西池袋
豊島区,東池袋,8,5.721030786951251,豊島区東池袋
豊島区,南池袋,8,5.598332741806984,豊島区南池袋
豊島区,南大塚,8,5.202463380789479,豊島区南大塚
豊島区,南長崎,8,7.565641543789352,豊島区南長崎
豊島区,目白,8,6.038166396587881,豊島区目白
新宿区,中井,9,7.081613378915432,新宿区中井
新宿区,西落合,9,7.920365245208515,新宿区西落合
中野区,新井,9,8.529348850803471,中野区新井
中野区,江古田,9,9.031261941791387,中野区江古田
中野区,江原町,9,8.791611118735087,中野区江原町
中野区,上高田,9,7.661645379344979,中野区上高田
中野区,鷺宮,9,11.602845141192175,中野区鷺宮
中野区,白鷺,9,11.35812776892055,中野区白鷺
中野区,沼袋,9,8.995985057628891,中野区沼袋
中野区,野方,9,9.551660661890535,中野区野方
中野区,松が丘,9,8.350181858085875,中野区松が丘
中野区,丸山,9,9.964335465066767,中野区丸山
中野区,大和町,9,9.924659463582667,中野区大和町
中野区,若宮,9,10.404180766737653,中野区若宮
練馬区,旭丘,9,8.850546176174237,練馬区旭丘
練馬区,豊玉上,9,9.769389916215143,練馬区豊玉上
練馬区,豊玉北,9,9.998362080538602,練馬区豊玉北
練馬区,豊玉中,9,10.081603692844276,練馬区豊玉中
練馬区,豊玉南,9,9.955447719313192,練馬区豊玉南
練馬区,中村,9,11.198190932036349,練馬区中村
練馬区,中村北,9,11.506078909463083,練馬区中村北
練馬区,中村南,9,11.002510997803546,練馬区中村南
文京区,小石川,10,3.214790560075156,文京区小石川
文京区,千石,10,4.686154638773273,文京区千石
文京区,千駄木,10,4.631827098821631,文京区千駄木
文京区,西片,10,3.289933318885677,文京区西片
文京区,根津,10,3.8700391338780222,文京区根津
文京区,白山,10,3.9277392959916932,文京区白山
文京区,本駒込,10,4.96559342801385,文京区本駒込
文京区,向丘,10,3.9451317281099194,文京区向丘
文京区,弥生,10,3.6494081839491455,文京区弥生
台東区,池之端,10,3.5727287155246645,台東区池之端
台東区,入谷,10,5.013643158004049,台東区入谷
台東区,上野公園,10,3.84835433547522,台東区上野公園
台東区,上野桜木,10,4.547519977868714,台東区上野桜木
台東区,北上野,10,4.56493645780784,台東区北上野
台東区,下谷,10,5.011760916605316,台東区下谷
台東区,根岸,10,5.089420404840516,台東区根岸
台東区,東上野,10,3.8810439659735483,台東区東上野
台東区,松が谷,10,4.533263516882421,台東区松が谷
台東区,谷中,10,4.469936713455606,台東区谷中
北区,田端,10,5.745055780260847,北区田端
荒川区,西日暮里,10,5.497333953943249,荒川区西日暮里
荒川区,東日暮里,10,5.534768622818336,荒川区東日暮里
台東区,浅草,11,5.387727058177387,台東区浅草
台東区,今戸,11,6.1048614882149606,台東区今戸
台東区,清川,11,6.42608691757125,台東区清川
台東区,千束,11,5.397264763137679,台東区千束
台東区,西浅草,11,4.623511708372896,台東区西浅草
台東区,日本堤,11,6.169023939910133,台東区日本堤
台東区,橋場,11,6.6683039151617765,台東区橋場
台東区,花川戸,11,5.300838216265845,台東区花川戸
台東区,東浅草,11,5.995199178825061,台東区東浅草
台東区,三ノ輪,11,6.062843399511799,台東区三ノ輪
台東区,竜泉,11,5.615754816591914,台東区竜泉
墨田区,押上,11,6.462965576110826,墨田区押上
墨田区,京島,11,7.0334630283176605,墨田区京島
墨田区,墨田,11,8.017363541597266,墨田区墨田
墨田区,堤通,11,7.340213332262922,墨田区堤通
墨田区,東墨田,11,8.265863638770288,墨田区東墨田
墨田区,向島,11,6.717028448431885,墨田区向島
墨田区,八広,11,7.853311033069557,墨田区八広
荒川区,南千住,11,6.8853105034211115,荒川区南千住
葛飾区,四つ木,11,9.38958964356232,葛飾区四つ木
台東区,雷門,12,4.710137839518135,台東区雷門
台東区,蔵前,12,3.975953987568821,台東区蔵前
台東区,寿,12,4.303710241920673,台東区寿
台東区,駒形,12,4.516868364652488,台東区駒形
墨田区,吾妻橋,12,5.311602633336818,墨田区吾妻橋
墨田区,石原,12,4.828349378235997,墨田区石原
墨田区,亀沢,12,4.736701308892104,墨田区亀沢
墨田区,菊川,12,4.737213572609351,墨田区菊川
墨田区,錦糸,12,5.700521898939928,墨田区錦糸
墨田区,江東橋,12,5.527001397306015,墨田区江東橋
墨田区,太平,12,5.769476239963285,墨田区太平
墨田区,立花,12,7.648967333068495,墨田区立花
墨田区,立川,12,4.626291786852685,墨田区立川
墨田区,千歳,12,3.813946902121691,墨田区千歳
墨田区,業平,12,6.03333698453651,墨田区業平
墨田区,東駒形,12,5.066355026747078,墨田区東駒形
墨田区,文花,12,7.074467925729836,墨田区文花
墨田区,本所,12,4.924152587459236,墨田区本所
墨田区,緑,12,4.66719874865285,墨田区緑
墨田区,横網,12,4.090981071333139,墨田区横網
墨田区,横川,12,5.917018376915536,墨田区横川
墨田区,両国,12,3.7808963239062146,墨田区両国
江東区,大島,12,7.3425204102435595,江東区大島
江東区,亀戸,12,7.156016992093424,江東区亀戸
江東区,猿江,12,5.589849496380497,江東区猿江
江東区,新大橋,12,3.788098916011106,江東区新大橋
江東区,住吉,12,5.63543243143168,江東区住吉
江東区,高橋,12,4.240507719811071,江東区高橋
江東区,常盤,12,3.9060767236472227,江東区常盤
江東区,毛利,12,5.7318035425161,江東区毛利
江東区,森下,12,4.49086693051159,江東区森下
江東区,有明,13,6.900149690388629,江東区有明
江東区,枝川,13,5.7811362105439,江東区枝川
江東区,潮見,13,6.4144700457531165,江東区潮見
江東区,東雲,13,6.3504033411912575,江東区東雲
江東区,辰巳,13,6.942230694735017,江東区辰巳
江東区,豊洲,13,5.054059972246178,江東区豊洲
品川区,荏原,14,8.76527210793962,品川区荏原
品川区,大崎,14,7.622227695873559,品川区大崎
品川区,小山,14,8.722558099577048,品川区小山
品川区,小山台,14,8.091733561872891,品川区小山台
品川区,戸越,14,8.6820388986427,品川区戸越
品川区,中延,14,9.476366598049719,品川区中延
品川区,西五反田,14,7.467085016071191,品川区西五反田
品川区,西品川,14,8.24127987877175,品川区西品川
品川区,西中延,14,9.255439007829603,品川区西中延
品川区,旗の台,14,9.89014432687945,品川区旗の台
品川区,東五反田,14,6.750559647385526,品川区東五反田
品川区,東中延,14,9.124344463280442,品川区東中延
品川区,平塚,14,8.499669831079292,品川区平塚
品川区,豊町,14,9.014750578984337,品川区豊町
目黒区,洗足,14,9.626580409641875,目黒区洗足
目黒区,鷹番,14,8.744656313816996,目黒区鷹番
目黒区,中央町,14,8.260251593276646,目黒区中央町
目黒区,原町,14,9.337122949717926,目黒区原町
目黒区,碑文谷,14,9.305956643227947,目黒区碑文谷
目黒区,南,14,9.85465683411918,目黒区南
目黒区,目黒本町,14,8.584448445849661,目黒区目黒本町
大田区,北千束,14,10.304287762890587,大田区北千束
品川区,大井,15,9.605750438651286,品川区大井
品川区,西大井,15,10.030688145214986,品川区西大井
品川区,二葉,15,9.378365152030991,品川区二葉
品川区,南大井,15,10.29529089175621,品川区南大井
大田区,大森北,15,11.483506160742174,大田区大森北
大田区,上池台,15,10.955538892802112,大田区上池台
大田区,北馬込,15,10.378644492688302,大田区北馬込
大田区,久が原,15,12.821973729613601,大田区久が原
大田区,山王,15,11.066236584500734,大田区山王
大田区,仲池上,15,12.093400800812358,大田区仲池上
大田区,中馬込,15,10.850483055814298,大田区中馬込
大田区,西馬込,15,11.5540009436758,大田区西馬込
大田区,東馬込,15,10.513567247670073,大田区東馬込
大田区,東嶺町,15,12.946123733958782,大田区東嶺町
大田区,東雪谷,15,11.54345025886728,大田区東雪谷
大田区,南千束,15,10.758898526580507,大田区南千束
大田区,南馬込,15,11.41884456989697,大田区南馬込
大田区,南雪谷,15,12.123787961936305,大田区南雪谷
品川区,勝島,16,10.090033054327652,品川区勝島
品川区,東大井,16,9.13057374832988,品川区東大井
品川区,八潮,16,8.905320187086476,品川区八潮
大田区,大森本町,16,11.517472333373235,大田区大森本町
目黒区,大岡山,17,10.591626144951189,目黒区大岡山
目黒区,柿の木坂,17,9.69618746446108,目黒区柿の木坂
目黒区,自由が丘,17,11.349711106213793,目黒区自由が丘
目黒区,平町,17,10.05920120769658,目黒区平町
目黒区,中根,17,10.491171036134622,目黒区中根
目黒区,東が丘,17,10.001815387544067,目黒区東が丘
目黒区,緑が丘,17,10.969968618821976,目黒区緑が丘
目黒区,八雲,17,10.402495293621959,目黒区八雲
世田谷区,駒沢,17,10.633259111863548,世田谷区駒沢
世田谷区,新町,17,11.395996729412305,世田谷区新町
世田谷区,玉川台,17,12.883876247381847,世田谷区玉川台
